library,os_type,library_type,crypto_dependency,algorithm,primitive,key_size,detection_method
/usr/lib/x86_64-linux-gnu/libhpip.so.0.0.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libhpipp.so.0.0.1,unix,shared,"libcrypto,libgcrypt,libssl,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libhpmud.so.0.0.6,unix,shared,"libcrypto,libgcrypt,libssl",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libhunspell-1.7.so.0.0.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libhwasan.so.0.0.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libhwasan.so.0.0.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libhyphen.so.0.3.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibus-1.0.so.5.0.529,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs.so.1.14.50.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libbnxt_re-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libcxgb4-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/liberdma-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libhfi1verbs-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libhns-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libipathverbs-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libirdma-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libmthca-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libocrdma-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libqedr-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/librxe-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libsiw-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libibverbs/libvmw_pvrdma-rdmav34.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libical-glib.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libical.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libical_cxx.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicalss.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicalss_cxx.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicalvcal.so.3.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicudata.so.74.2,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libicudata.so.74.2,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libicudata.so.74.2,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libicui18n.so.74.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicuio.so.74.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicutest.so.74.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicutu.so.74.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libicuuc.so.74.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libidn.so.12.6.5,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libidn2.so.0.4.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libiec61883.so.0.1.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libieee1284.so.3.2.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libijs-0.35.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libimagequant.so.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libimobiledevice-1.0.so.6.0.0,unix,shared,"libcrypto,libssl",RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libimobiledevice-1.0.so.6.0.0,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libimobiledevice-1.0.so.6.0.0,unix,shared,"libcrypto,libssl",SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libini_config.so.5.2.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libinih.so.55,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libinput.so.10.13.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libip4tc.so.2.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libip6tc.so.2.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libipa_hbac.so.0.1.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libipt.so.2.0.6,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libirs-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libisc-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libisc-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libisc-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libisccc-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libisccfg-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libisl.so.23.3.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libisoburn.so.1.113.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libisofs.so.6.92.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libitm.so.1.0.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libiw.so.30,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjansson.so.4.14.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-4.1.so.0.9.9,unix,shared,libgcrypt,AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-4.1.so.0.9.9,unix,shared,libgcrypt,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-4.1.so.0.9.9,unix,shared,libgcrypt,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-6.0.so.1.6.9,unix,shared,libgcrypt,AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-6.0.so.1.6.9,unix,shared,libgcrypt,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libjavascriptcoregtk-6.0.so.1.6.9,unix,shared,libgcrypt,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libjbig.so.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjbig2dec.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjcat.so.1.0.0,unix,shared,nettle,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjq.so.1.0.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjson-c.so.5.3.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libjson-glib-1.0.so.0.800.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,SHA-1,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,SHA-256,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,SHA-384,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libk5crypto.so.3.1,unix,shared,none,HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libkeyutils.so.1.10,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libkmod.so.2.4.1,unix,shared,libcrypto,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libkpathsea.so.6.3.5,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libkrb5.so.3.3,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libkrb5support.so.0.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libksba.so.8.14.6,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/liblangtag.so.1.4.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblber.so.2.0.200,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblc3.so.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblcms2.so.2.0.14,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libldacBT_abr.so.2.0.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libldacBT_enc.so.2.0.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libldap.so.2.0.200,unix,shared,"libcrypto,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libldb.so.2.8.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblinear.so.4.2.,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblirc_client.so.0.6.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblmdb.so.0.0.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/liblouis.so.20.0.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblouisutdml.so.9.2.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblsan.so.0.0.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/liblsan.so.0.0.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libltdl.so.7.3.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-common.so.1.0.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/liblttng-ust-ctl.so.5.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-cyg-profile-fast.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-cyg-profile.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-dl.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-fd.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-fork.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-libc-wrapper.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-pthread-wrapper.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust-tracepoint.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblttng-ust.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblua5.4-c++.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblua5.4.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblz4.so.1.9.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblzma.so.5.4.5,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/liblzo2.so.2.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm-2.39.a,unix,static,not-applicable,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libm.a,unix,static,not-applicable,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libm.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm.so.6,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm17n-core.so.0.4.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm17n-flt.so.0.4.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm17n-gui.so.0.4.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libm17n.so.0.4.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmagic.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmalcontent-0.so.0.11.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmana.so.1.0.50.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmanette-0.2.so.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmarisa.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmaxminddb.so.0.0.7,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmbim-glib.so.4.8.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmcheck.a,unix,static,not-applicable,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libmd.so.0.1.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmediaart-2.0.so.0.906.0,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmemusage.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmenu.so.6.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmenuw.so.6.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmhash.so.2.0.1,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libminiupnpc.so.17,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmlx4.so.1.0.50.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmlx5.so.1.24.50.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmm-glib.so.0.10.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmnl.so.0.2.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmozjs-115.so.115.10.0,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmozjs-115.so.115.10.0,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmp3lame.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmpc.so.3.3.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmpfr.so.6.2.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmpg123.so.0.48.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmsgraph-0.so.0.2.1,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmspub-0.1.so.1.0.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmtdev.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmtp.so.9.4.0,unix,shared,libgcrypt,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmutter-14.so.0.0.0,unix,shared,libgcrypt,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmvec.a,unix,static,not-applicable,unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libmvec.so.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libmwaw-0.3.so.3.0.22,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libmythes-1.2.so.0.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnatpmp.so.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnautilus-extension.so.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libncurses.so.6.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libncursesw.so.6.4,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libndp.so.0.2.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libndr-krb5pac.so.0.0.1,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libndr-nbt.so.0.0.1,unix,shared,"libgcrypt,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libndr-standard.so.0.0.1,unix,shared,"libgcrypt,nettle",AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libndr-standard.so.0.0.1,unix,shared,"libgcrypt,nettle",RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libndr.so.3.0.1,unix,shared,"libgcrypt,nettle",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libnetapi.so.1.0.0,unix,shared,"libcrypto,libgcrypt,nettle",AES,block-cipher,256,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetapi.so.1.0.0,unix,shared,"libcrypto,libgcrypt,nettle",HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetapi.so.1.0.0,unix,shared,"libcrypto,libgcrypt,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetfilter_conntrack.so.3.8.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnetplan.so.1,unix,shared,none,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetplan.so.1,unix,shared,none,SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",SHA-1,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",SHA-256,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",SHA-384,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",SHA-512,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmp.so.40.2.1,unix,shared,"libcrypto,libssl",SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmpagent.so.40.2.1,unix,shared,"libcrypto,libssl",unknown,unknown,unknown,dependency-only
/usr/lib/x86_64-linux-gnu/libnetsnmphelpers.so.40.2.1,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnetsnmpmibs.so.40.2.1,unix,shared,"libcrypto,libssl",AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmpmibs.so.40.2.1,unix,shared,"libcrypto,libssl",MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmpmibs.so.40.2.1,unix,shared,"libcrypto,libssl",HMAC,mac,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnetsnmpmibs.so.40.2.1,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnettle.so.8.8,unix,shared,none,AES,block-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnettle.so.8.8,unix,shared,none,MD5,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnewt.so.0.52.24,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfnetlink.so.0.2.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfs.so.14.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfsidmap.so.1.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfsidmap/nsswitch.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfsidmap/sss.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfsidmap/static.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnfsidmap/umich_ldap.so,unix,shared,"libcrypto,nettle",SSL,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnftables.so.1.1.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnftnl.so.11.6.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnghttp2.so.14.26.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnl-3.so.200.26.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnl-genl-3.so.200.26.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnl-route-3.so.200.26.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnm.so.0.1.0,unix,shared,nettle,AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libnm.so.0.1.0,unix,shared,nettle,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnm.so.0.1.0,unix,shared,nettle,TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnma-gtk4.so.0.0.0,unix,shared,"libgcrypt,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnma.so.0.0.0,unix,shared,"libgcrypt,nettle",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnotify.so.4.0.0,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnpth.so.0.1.2,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libns-9.18.39-0ubuntu0.24.04.2-Ubuntu.so,unix,shared,"libcrypto,libssl",TLS,protocol,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnsl.so.1,unix,shared,none,RSA,public-key,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnspr4.so,unix,shared,none,unknown,unknown,unknown,static-string
/usr/lib/x86_64-linux-gnu/libnss3.so,unix,shared,none,AES,block-cipher,128,dependency + strings
/usr/lib/x86_64-linux-gnu/libnss3.so,unix,shared,none,CHACHA20,stream-cipher,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnss3.so,unix,shared,none,CHACHA20-POLY1305,aead,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnss3.so,unix,shared,none,SHA-1,hash,unknown,dependency + strings
/usr/lib/x86_64-linux-gnu/libnss3.so,unix,shared,none,MD5,hash,unknown,dependency + strings
